tx_x,tx_y,rx_x,rx_y,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
280.863,473.291,170.0,210.0,25.0,1.0,103.605,1.00355e-06,67.1657,-112.834,126.222,1.00519e-06,68.6055,-121.092,127.161,1.00686e-06,66.9888,-112.831,132.372,1.45378e-06,-110.127,-111.545,134.586,1.01713e-06,49.5717,-121.092,134.753,1.45376e-06,-110.504,-111.452,135.589,1.01357e-06,53.7659,-107.142,136.575,1.0069e-06,67.284,-112.836,139.12,1.00723e-06,66.5172,-112.811,139.177,1.01122e-06,57.4647,-107.142,139.288,1.00704e-06,67.0687,-112.833,139.613,1.01029e-06,67.5565,-112.874,139.797,1.00842e-06,67.5964,-112.861,140.54,1.01365e-06,54.3444,-107.187,140.668,1.0107e-06,67.0433,-112.821,141.216,1.011e-06,66.2379,-112.725,141.331,1.01072e-06,67.0691,-112.824,141.916,1.01312e-06,67.1191,-112.827,142.504,1.01386e-06,67.3709,-112.872,142.528,1.01523e-06,68.8848,-134.66,143.14,1.01325e-06,66.8332,-112.778,143.408,1.01497e-06,68.5095,-113.111,143.564,1.01693e-06,65.6239,-112.454,143.593,1.01512e-06,68.6685,-113.148,143.845,1.01918e-06,66.5365,-112.646
280.863,473.291,175.0,210.0,25.0,1.0,103.553,9.97504e-07,68.0961,-111.904,127.052,1.00074e-06,67.9053,-111.9,127.928,9.99539e-07,69.7087,-121.092,133.761,1.00442e-06,55.9775,-107.142,136.977,1.45978e-06,-113.129,-111.545,138.85,1.00083e-06,67.5191,-111.889,139.467,1.00406e-06,68.4368,-111.937,139.624,1.00221e-06,68.4758,-111.926,140.463,1.00432e-06,67.9248,-111.886,140.903,1.00441e-06,67.1199,-111.803,141.115,1.00435e-06,67.9506,-111.889,141.324,1.00193e-06,74.6944,-111.935,141.632,1.00967e-06,70.1641,-134.66,141.735,1.00675e-06,67.9946,-111.888,141.745,1.00295e-06,59.7845,-107.142,141.947,1.00209e-06,68.3679,-111.905,142.358,1.00757e-06,68.2476,-111.93,142.921,1.00681e-06,67.7079,-111.842,143.313,1.01016e-06,66.4873,-111.535,143.36,1.00898e-06,69.3911,-112.169,143.558,1.00917e-06,69.5509,-112.208,143.683,1.01265e-06,67.4032,-111.706,143.768,1.0111e-06,67.1974,-111.677,143.961,1.00967e-06,70.1644,-134.658,144.07,1.46006e-06,-109.125,-112.464
280.863,473.291,180.0,210.0,25.0,1.0,103.612,1.00437e-06,69.0389,-110.961,133.925,1.00843e-06,58.3066,-107.142,139.028,1.00788e-06,62.2191,-107.142,140.453,1.01695e-06,71.4644,-134.66,142.365,1.01695e-06,71.4647,-134.658,147.166,1.03326e-06,71.4644,-144.384,150.127,1.03326e-06,71.4647,-144.382,150.643,1.00901e-06,59.9413,-107.187,159.49,1.01313e-06,68.9924,-110.975,160.128,1.01309e-06,71.5171,-111.158,160.96,1.01317e-06,68.8922,-110.966,161.536,1.01316e-06,71.4086,-111.145,169.874,1.30414e-06,45.4892,-97.3845,173.633,1.01404e-06,56.0433,-109.825,176.868,1.3827e-06,30.3088,-51.9438,178.119,1.5948e-06,19.2011,-44.9623,179.048,1.59644e-06,19.4331,-44.6537,179.506,1.1046e-06,72.4885,-90.4834,179.536,1.0133e-06,68.4983,-110.933,186.073,1.01321e-06,68.7846,-110.957,186.91,1.59657e-06,19.4453,-44.6378,187.633,1.01323e-06,71.4181,-111.139,187.899,1.01434e-06,63.6042,-110.553,195.088,1.6996e-06,93.0806,-36.1663,201.682,3.42485e-06,-15.8864,-111.697
280.863,473.291,155.0,215.0,25.0,1.0,103.65,1.00876e-06,64.0204,-115.98,105.448,1.02677e-06,50.1722,-106.772,120.912,1.0268e-06,50.6975,-106.392,121.116,1.02681e-06,49.5705,-107.142,126.101,1.00915e-06,68.6311,-116.587,126.566,1.01217e-06,63.9716,-115.979,131.488,1.0327e-06,75.7928,-106.392,133.511,1.03236e-06,45.1616,-107.187,138.171,1.01227e-06,64.4743,-115.985,138.786,1.25317e-06,49.5705,-131.293,139.137,1.0333e-06,77.2818,-107.142,139.149,1.01219e-06,63.9059,-115.978,139.359,1.01246e-06,63.649,-115.968,139.602,1.01534e-06,64.5798,-116.035,139.747,1.01343e-06,64.5936,-116.012,139.822,1.01323e-06,63.4779,-115.951,140.359,1.04101e-06,82.3058,-107.187,140.827,1.01621e-06,64.0697,-115.986,141.496,1.01622e-06,64.0956,-115.989,141.696,1.01726e-06,63.2642,-115.872,142.059,1.01857e-06,64.1573,-116.003,142.546,1.01908e-06,64.4095,-116.052,143.125,1.01915e-06,65.5446,-116.263,143.376,1.01896e-06,63.8726,-115.953,143.53,1.05253e-06,44.7745,-134.66
280.863,473.291,160.0,215.0,25.0,1.0,103.591,1.00195e-06,64.9235,-115.076,120.59,1.01674e-06,51.5812,-107.142,126.352,1.00529e-06,64.8698,-115.076,130.439,1.01696e-06,52.5479,-106.392,130.61,1.02139e-06,47.3901,-107.187,133.356,1.00447e-06,76.9896,-116.587,135.952,1.02912e-06,78.0429,-106.392,138.329,1.00533e-06,64.6903,-115.071,139.367,1.00594e-06,64.3529,-115.052,139.407,1.0083e-06,65.4364,-115.125,139.517,1.00642e-06,65.4481,-115.104,139.983,1.00568e-06,64.4695,-115.073,140.583,1.00904e-06,64.9243,-115.077,141.246,1.00905e-06,64.9504,-115.079,141.376,1.00986e-06,64.1142,-114.972,141.851,1.01141e-06,65.0084,-115.09,142.371,1.01199e-06,65.2621,-115.137,142.449,1.0393e-06,85.2388,-107.187,143.051,1.01235e-06,66.4044,-115.35,143.141,1.01172e-06,64.7219,-115.042,143.421,1.03016e-06,79.7634,-107.142,143.68,1.02003e-06,51.5949,-107.142,143.74,1.01619e-06,63.52,-114.704,143.842,1.01281e-06,65.8453,-134.66,143.86,1.01784e-06,64.4382,-114.928
280.863,473.291,165.0,215.0,25.0,1.0,103.534,9.95339e-07,65.8402,-114.16,125.236,1.01089e-06,49.7902,-107.187,127.006,9.98624e-07,65.68,-114.157,128.527,1.0071e-06,53.7103,-107.142,135.998,1.00752e-06,54.4946,-106.392,137.397,1.0021e-06,85.9473,-116.587,138.299,9.98828e-07,66.563,-114.168,139.01,9.98924e-07,65.2773,-114.142,139.247,1.0015e-06,66.3043,-114.201,139.282,1.2369e-06,49.1047,-131.153,139.335,9.99644e-07,66.3111,-114.183,140.363,1.00209e-06,65.7923,-114.155,141.016,1.00211e-06,65.8184,-114.158,141.064,1.0027e-06,64.979,-114.06,141.66,1.00448e-06,65.8715,-114.165,142.213,1.00512e-06,66.1267,-114.209,142.915,1.00472e-06,65.5837,-114.118,142.995,1.0058e-06,67.2755,-114.424,143.005,1.01567e-06,47.9336,-121.092,143.118,9.98637e-07,65.7123,-114.157,143.305,1.00647e-06,67.1027,-134.66,143.496,1.00886e-06,64.3692,-113.795,143.693,1.01076e-06,65.292,-113.999,143.84,1.00933e-06,65.0832,-113.963,144.623,1.00124e-06,61.2366,-114.153
280.863,473.291,170.0,215.0,25.0,1.0,103.478,9.88956e-07,66.7701,-113.23,112.646,1.00081e-06,51.1287,-107.714,125.628,9.922e-07,66.5706,-113.227,132.21,1.00089e-06,52.1308,-107.142,134.847,1.0009e-06,52.3731,-107.187,136.361,9.97953e-07,55.9623,-107.142,137.325,1.0162e-06,47.6023,-134.66,137.706,1.00401e-06,50.9809,-107.716,138.026,1.0162e-06,47.6018,-134.658,138.818,9.92248e-07,66.3495,-113.221,139.103,9.94928e-07,67.1839,-113.265,139.18,9.93115e-07,67.1832,-113.248,139.544,1.46912e-06,-109.062,-111.545,140.056,1.00511e-06,48.8091,-121.092,140.152,9.95383e-07,66.6737,-113.221,140.251,9.92209e-07,66.5435,-113.227,140.748,9.95778e-07,65.8598,-113.137,140.792,9.95407e-07,66.6998,-113.223,141.473,9.97781e-07,66.7466,-113.226,141.604,1.00223e-06,95.1063,-116.587,142.062,9.98495e-07,67.0032,-113.268,142.233,9.98524e-07,56.5403,-106.392,142.631,1.00045e-06,68.3838,-134.66,142.689,9.97943e-07,66.4579,-113.183,142.948,9.99474e-07,68.1577,-113.484
280.863,473.291,175.0,215.0,25.0,1.0,103.423,9.82768e-07,67.7133,-112.287,105.86,9.90892e-07,51.9209,-108.505,124.59,9.86128e-07,67.5785,-112.285,127.152,9.94214e-07,51.7393,-108.508,127.156,9.84641e-07,69.2897,-121.092,131.466,1.47478e-06,-111.935,-111.545,136.232,9.91348e-07,54.3802,-107.142,138.618,1.00555e-06,48.6144,-134.66,138.917,9.86264e-07,68.4547,-112.294,139.028,9.88612e-07,68.0743,-112.315,139.126,9.86852e-07,68.0592,-112.3,139.583,1.00555e-06,48.6139,-134.658,139.996,9.88926e-07,67.5702,-112.275,140.079,1.47481e-06,-112.207,-111.452,140.47,9.89102e-07,66.7612,-112.203,140.617,9.88957e-07,67.596,-112.277,141.271,9.95056e-07,53.0733,-108.456,141.32,9.91327e-07,67.6336,-112.276,141.787,9.94713e-07,69.6881,-134.66,141.941,9.92108e-07,67.8918,-112.314,142.284,9.91471e-07,55.1488,-107.187,142.486,9.91411e-07,67.345,-112.235,142.664,9.89297e-07,58.3405,-107.142,142.93,9.93398e-07,69.0507,-112.531,143.007,9.94897e-07,66.1059,-111.944
280.863,473.291,155.0,220.0,25.0,1.0,103.527,9.94568e-07,63.5767,-116.423,116.919,9.946e-07,65.0186,-116.587,117.434,1.01467e-06,49.1738,-106.392,126.1,9.9791e-07,63.5294,-116.422,129.292,9.9791e-07,63.5218,-116.422,129.449,1.01734e-06,75.2089,-106.392,130.016,1.0149e-06,47.8484,-107.142,131.65,9.97906e-07,63.4283,-116.421,135.742,1.02133e-06,42.9452,-107.187,137.625,1.01785e-06,76.7022,-107.142,138.308,1.24105e-06,47.8484,-131.293,139.032,1.00032e-06,64.1621,-116.471,139.088,9.98489e-07,64.1061,-116.444,139.23,9.9844e-07,63.0797,-116.405,139.51,9.97943e-07,64.9721,-116.587,139.667,1.24103e-06,48.3495,-131.153,139.86,2.81704e-06,63.2347,-118.001,140.276,1.00125e-06,63.6542,-116.431,140.929,1.00125e-06,63.6804,-116.434,141.232,1.00239e-06,62.838,-116.329,143.677,1.00894e-06,62.2489,-116.069,143.862,1.24368e-06,48.3003,-131.532,144.225,1.00517e-06,64.0201,-134.66,145.58,1.0139e-06,65.1643,-116.854,145.922,1.01043e-06,65.9476,-116.891
280.863,473.291,160.0,220.0,25.0,1.0,103.466,9.87615e-07,64.4909,-115.509,118.162,1.00444e-06,49.8792,-107.142,123.086,1.00448e-06,51.0446,-106.392,125.566,9.90952e-07,64.2974,-115.506,131.075,9.89097e-07,74.6163,-116.587,133.065,1.00991e-06,45.1747,-107.187,134.912,1.01358e-06,77.5432,-106.392,138.884,9.93191e-07,65.0268,-115.55,138.96,9.9141e-07,64.9457,-115.525,138.967,9.91134e-07,64.0263,-115.497,139.885,9.91571e-07,66.8392,-115.525,140.056,9.93975e-07,64.5203,-115.512,140.52,1.23041e-06,49.8792,-131.293,140.697,9.93983e-07,64.5466,-115.514,140.771,1.00771e-06,49.7404,-107.142,140.923,9.94901e-07,63.7001,-115.419,141.403,9.96322e-07,64.6027,-115.525,141.918,9.96868e-07,64.8613,-115.568,141.965,1.02344e-06,84.9799,-107.187,142.428,1.01452e-06,79.2916,-107.142,142.551,9.97097e-07,66.0187,-115.758,142.693,9.96672e-07,64.3135,-115.482,143.436,1.00129e-06,63.0949,-115.161,143.547,1.00282e-06,64.0273,-115.376,143.72,1.00148e-06,63.8151,-115.337
280.863,473.291,165.0,220.0,25.0,1.0,103.407,9.80879e-07,65.4192,-114.581,122.81,9.94422e-07,52.0389,-107.142,129.6,9.84252e-07,65.2258,-114.578,131.668,9.94693e-07,53.0196,-106.392,132.85,9.98929e-07,47.591,-107.187,136.258,9.86269e-07,85.1775,-116.587,137.082,1.01554e-06,45.6759,-134.66,137.877,9.84254e-07,65.2455,-114.578,138.767,9.86295e-07,65.9033,-114.615,138.891,9.84587e-07,65.7829,-114.592,139.855,9.86936e-07,65.4009,-114.579,140.48,9.8695e-07,65.4271,-114.581,140.616,9.87642e-07,64.5792,-114.497,141.221,9.89293e-07,65.4763,-114.589,141.769,9.89905e-07,65.7366,-114.629,142.467,9.89565e-07,65.1862,-114.547,142.513,9.90441e-07,66.9003,-114.821,143.193,9.93855e-07,63.9543,-114.241,143.348,9.91862e-07,66.5544,-134.66,143.384,9.95631e-07,64.8914,-114.436,143.52,9.94236e-07,64.6783,-114.402,144.316,1.02245e-06,88.1014,-107.187,144.419,9.97371e-07,64.8037,-114.39,144.7,1.00022e-06,65.2608,-114.522,144.888,9.99914e-07,64.1375,-114.115
280.863,473.291,170.0,220.0,25.0,1.0,103.349,9.74365e-07,66.3615,-113.639,124.229,9.77866e-07,66.2207,-113.636,126.166,9.88462e-07,50.2088,-107.187,129.349,9.8488e-07,54.3335,-107.142,137.129,9.85345e-07,55.1028,-106.392,138.689,9.79645e-07,66.7913,-113.667,138.828,9.78039e-07,66.6072,-113.645,139.413,1.0045e-06,46.6624,-134.66,139.683,9.80142e-07,66.2971,-113.634,139.885,1.0045e-06,46.6619,-134.658,140.286,9.80163e-07,66.323,-113.636,140.322,9.80625e-07,65.4784,-113.562,140.859,9.78592e-07,69.8377,-113.659,141.052,9.825e-07,66.3625,-113.639,141.238,9.86384e-07,96.0737,-116.587,141.633,9.8318e-07,66.6245,-113.676,142.247,9.82694e-07,66.0723,-113.6,142.489,9.84026e-07,67.7935,-113.869,142.719,9.85674e-07,67.8597,-134.66,142.948,9.86652e-07,64.827,-113.309,143.226,9.88673e-07,65.7681,-113.484,143.323,9.87223e-07,65.5543,-113.454,143.889,1.48451e-06,-108.102,-111.545,143.969,9.93178e-07,48.0201,-121.092,144.263,9.90389e-07,65.678,-113.436
280.863,473.291,175.0,220.0,25.0,1.0,103.293,9.68131e-07,67.3175,-112.682,112.006,9.78457e-07,51.2825,-107.87,117.064,1.48994e-06,-111.378,-111.384,120.078,1.48994e-06,-111.159,-111.452,123.963,9.71689e-07,67.1791,-112.68,125.26,1.48994e-06,-110.853,-111.545,133.828,9.81968e-07,51.0965,-107.873,136.101,9.78591e-07,52.6512,-107.142,136.491,1.49237e-06,-111.11,-111.452,138.058,1.49236e-06,-111.009,-111.452,138.067,9.71746e-07,67.4203,-112.685,138.337,9.75912e-07,56.768,-107.142,138.566,9.7323e-07,67.6924,-112.705,138.953,9.82665e-07,48.9229,-121.092,139.477,9.73588e-07,67.2088,-112.675,139.731,9.78618e-07,53.0421,-107.187,139.987,9.7385e-07,66.3996,-112.616,140.057,9.73615e-07,67.2343,-112.677,140.851,9.75942e-07,67.2612,-112.676,141.472,9.7669e-07,67.5246,-112.711,141.626,1.49237e-06,-110.804,-111.545,141.628,1.20359e-06,49.9228,-131.153,141.926,9.79861e-07,69.1897,-134.66,141.996,9.76057e-07,66.971,-112.64,142.445,9.77849e-07,68.6986,-112.904
280.863,473.291,180.0,220.0,25.0,1.0,103.239,9.62162e-07,68.2871,-111.713,105.392,9.68659e-07,52.1018,-108.683,123.711,9.65743e-07,68.1512,-111.711,127.174,9.65744e-07,68.1921,-111.711,127.769,9.65743e-07,68.2464,-111.712,127.986,9.64289e-07,70.0121,-121.092,135.427,9.7237e-07,49.8473,-121.092,135.477,9.69268e-07,55.0862,-107.142,137.555,9.65808e-07,62.9434,-111.619,138.426,9.6706e-07,68.6061,-111.73,138.677,1.49609e-06,-113.509,-111.545,139.259,9.67284e-07,68.1386,-111.704,139.634,9.6733e-07,67.3534,-111.657,139.814,9.67317e-07,68.1631,-111.706,140.631,9.69626e-07,68.1722,-111.7,140.651,1.49617e-06,-109.979,-112.464,140.924,9.74415e-07,70.5436,-134.66,141.296,9.70442e-07,68.4368,-111.732,141.723,9.69662e-07,67.8827,-111.667,142.248,9.65744e-07,68.1684,-111.711,142.368,9.72939e-07,66.6114,-111.412,142.392,9.71918e-07,69.6153,-111.925,142.599,9.72121e-07,69.7804,-111.957,142.859,9.7546e-07,67.558,-111.542,142.864,9.73896e-07,67.3431,-111.522
280.863,473.291,155.0,225.0,18.0,1.0,103.515,9.93195e-07,63.1188,-116.881,116.445,9.9321e-07,63.1312,-116.882,144.111,1.0036e-06,63.4019,-134.66,148.653,1.01988e-06,63.4019,-144.384,148.908,1.0036e-06,63.402,-134.658,150.87,1.00776e-06,63.0614,-116.563,153.675,1.01988e-06,63.402,-144.382,165.302,1.00035e-06,65.0762,-117.148,176.786,1.24797e-06,72.3663,-163.735,177.461,1.0007e-06,67.513,-117.34,182.781,1.23852e-06,68.2271,-163.735,184.574,1.00085e-06,63.3998,-116.909,185.268,1.00051e-06,65.7811,-117.191,201.839,2.32157e-06,-88.3781,-51.4993,203.869,1.87038e-06,9.11885,-36.8207,209.95,1.51565e-06,-135.6,-136.35,214.414,9.94996e-07,64.8137,-117.119,216.782,1.4731e-06,-120.259,-117.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.863,473.291,160.0,225.0,25.0,1.0,103.339,9.73335e-07,64.0441,-115.956,114.618,9.92263e-07,49.437,-106.392,125.321,9.76804e-07,64.0141,-115.955,127.337,9.73938e-07,71.2218,-116.587,128.875,9.92453e-07,48.0481,-107.142,133.688,9.98078e-07,77.0011,-106.392,134.324,9.7681e-07,63.8928,-115.953,135.457,9.98859e-07,42.7725,-107.187,136.114,9.95662e-07,49.2537,-106.392,136.15,1.21822e-06,48.0481,-131.293,137.164,9.95665e-07,49.4849,-106.392,138.405,9.78164e-07,64.5916,-115.987,138.593,9.76883e-07,64.2999,-115.959,139.516,9.78981e-07,64.1057,-115.961,140.124,9.78985e-07,64.1321,-115.963,140.46,9.80001e-07,63.2767,-115.881,140.941,9.81296e-07,64.1843,-115.974,141.443,9.81805e-07,64.4482,-116.012,141.448,1.0076e-06,84.6913,-107.187,142.017,9.81891e-07,65.6194,-116.177,142.222,9.81679e-07,63.8931,-115.935,143.131,9.86447e-07,62.6574,-115.632,143.393,9.86543e-07,63.3877,-115.801,143.826,9.83983e-07,64.6776,-134.66,145.999,9.97023e-07,61.2631,-114.686
280.863,473.291,165.0,225.0,25.0,1.0,103.278,9.66507e-07,64.9843,-115.016,105.02,9.82065e-07,50.4313,-107.035,114.39,9.82068e-07,50.2324,-107.142,119.94,1.00425e-06,44.7095,-134.66,120.002,1.00425e-06,44.709,-134.658,125.043,9.70023e-07,64.9489,-115.015,125.048,9.82152e-07,51.4365,-106.392,132.586,9.87432e-07,45.19,-107.187,134.811,9.70501e-07,84.048,-116.587,136.649,9.85528e-07,50.2764,-107.142,137.862,9.70145e-07,64.1987,-115.006,138.303,9.71176e-07,65.4741,-115.041,139.303,9.71843e-07,64.9999,-115.017,139.89,9.71854e-07,65.0261,-115.019,140.128,9.72638e-07,64.1713,-114.947,140.739,9.7416e-07,65.0686,-115.026,141.278,9.74736e-07,65.3343,-115.062,141.973,9.74464e-07,64.7768,-114.99,141.976,9.75132e-07,66.512,-115.229,142.068,1.20764e-06,50.2324,-131.293,142.87,9.78902e-07,63.5267,-114.701,143.053,9.80555e-07,64.4784,-114.887,143.177,9.79189e-07,64.261,-114.854,143.373,9.77351e-07,65.9808,-134.66,143.902,1.00656e-06,87.9917,-107.187
280.863,473.291,170.0,225.0,25.0,1.0,103.219,9.59945e-07,65.939,-114.061,124.646,9.72197e-07,52.5646,-107.142,132.897,9.72519e-07,53.5538,-106.392,135.388,9.76537e-07,47.8287,-107.187,138.174,9.64425e-07,66.3694,-114.081,139.069,9.64946e-07,65.9112,-114.059,139.631,9.64963e-07,65.9368,-114.061,139.739,9.63975e-07,63.5521,-114.043,139.761,9.65514e-07,65.0883,-114.001,139.777,9.63463e-07,65.8717,-114.06,140.513,9.67257e-07,65.966,-114.064,140.837,9.70704e-07,97.4909,-116.587,141.093,9.67901e-07,66.2334,-114.098,141.697,9.67482e-07,65.674,-114.03,141.921,9.6861e-07,67.4172,-114.266,142.582,9.71584e-07,64.4096,-113.757,142.789,9.71078e-07,67.311,-134.66,142.861,9.73486e-07,65.3655,-113.923,142.941,9.72064e-07,65.1475,-113.895,143.923,9.75212e-07,65.2745,-113.877,144.024,9.75219e-07,65.2768,-113.877,144.26,9.7812e-07,65.7396,-113.993,144.418,9.77661e-07,64.592,-113.62,145.526,9.8142e-07,62.9715,-112.857,145.54,9.81507e-07,47.21,-121.092
280.863,473.291,175.0,225.0,25.0,1.0,103.162,9.53633e-07,66.9082,-113.092,117.356,9.66223e-07,50.6279,-107.216,123.647,9.57172e-07,66.9136,-113.092,124.438,9.66223e-07,50.7072,-107.187,130.034,9.62868e-07,55.0517,-107.142,135.188,1.50525e-06,-109.869,-111.545,138.052,9.57925e-07,67.2759,-113.107,138.386,9.63384e-07,55.7932,-106.392,138.846,9.58304e-07,66.8433,-113.089,138.939,9.82128e-07,46.7211,-134.66,139.378,9.58327e-07,66.8677,-113.09,139.391,9.58645e-07,66.0388,-113.042,139.424,9.82128e-07,46.7206,-134.658,139.884,1.50522e-06,-110.201,-111.452,140.277,9.60595e-07,66.8766,-113.089,140.903,9.61308e-07,67.1454,-113.12,141.406,9.60741e-07,66.5851,-113.058,141.864,9.62334e-07,68.3347,-113.288,142.046,9.65155e-07,68.6674,-134.66,142.053,9.62473e-07,68.5013,-113.316,142.275,9.645e-07,65.3064,-112.802,142.614,9.74495e-07,110.165,-116.587,142.662,9.66654e-07,66.2656,-112.945,142.695,9.65174e-07,66.047,-112.922,142.711,9.58787e-07,56.8725,-113.059
280.863,473.291,180.0,225.0,25.0,1.0,103.106,9.47569e-07,67.8916,-112.108,110.263,9.56294e-07,51.4491,-108.033,123.384,9.51162e-07,67.8982,-112.109,123.666,1.18092e-06,49.9888,-130.777,134.968,1.51114e-06,-112.425,-111.545,135.38,9.60407e-07,49.0437,-121.092,135.602,1.18093e-06,49.8818,-130.229,136.64,9.71391e-07,47.7858,-134.658,136.955,9.56504e-07,53.254,-107.142,137.947,9.5169e-07,68.1924,-112.119,138.667,9.51935e-07,67.8047,-112.105,139.061,9.52059e-07,67.053,-112.071,139.162,9.51963e-07,67.8265,-112.106,140.042,9.54181e-07,67.8003,-112.1,140.715,9.54963e-07,68.0703,-112.128,141.105,9.59583e-07,70.0494,-134.66,141.107,9.54248e-07,67.5106,-112.072,141.813,9.56307e-07,69.2639,-112.296,141.893,9.56558e-07,53.8435,-107.187,141.951,9.57656e-07,66.2172,-111.834,142.019,9.56492e-07,69.4315,-112.325,142.325,9.54124e-07,57.6993,-107.142,142.44,9.58527e-07,66.9595,-111.937,142.46,9.60064e-07,67.1786,-111.955,143.462,9.59582e-07,70.0497,-134.658
280.863,473.291,185.0,225.0,25.0,1.0,103.053,9.41791e-07,68.8889,-111.111,105.176,9.46586e-07,52.2855,-108.87,127.037,9.53015e-07,68.2754,-111.079,128.176,9.57634e-07,51.8487,-108.894,128.733,9.44204e-07,70.7758,-121.092,129.432,1.51727e-06,-111.888,-112.464,131.46,9.4739e-07,55.9059,-107.142,137.929,9.50194e-07,49.9986,-121.092,139.898,9.54405e-07,71.4561,-134.66,140.496,9.48865e-07,69.0077,-111.123,141.552,1.5177e-06,-114.891,-111.545,141.582,9.51054e-07,67.1417,-110.855,141.743,9.50532e-07,70.2053,-111.29,141.821,9.54404e-07,71.4564,-134.658,141.967,9.50762e-07,70.3739,-111.32,142.155,9.52123e-07,67.8845,-110.94,142.235,9.53718e-07,68.1039,-110.952,142.257,9.45651e-07,61.953,-111.033,143.32,9.55367e-07,68.0049,-110.903,143.431,9.47661e-07,57.2521,-107.187,143.655,9.46054e-07,60.5112,-107.142,144.693,9.60917e-07,48.8868,-134.658,145.122,9.65853e-07,69.4372,-111.365,145.286,9.65664e-07,68.7001,-111.024,145.857,9.57259e-07,67.3018,-110.677
280.863,473.291,195.0,225.0,9.0,1.0,103.078,9.44534e-07,70.9238,-109.076,121.407,9.44612e-07,73.4713,-109.266,151.588,1.15687e-06,70.5299,-121.092,168.808,9.5234e-07,69.9985,-108.953,174.251,9.52486e-07,69.2472,-108.823,178.85,9.54717e-07,76.1447,-109.463,180.547,9.52379e-07,68.534,-108.768,204.256,4.06406e-06,-26.1338,-116.911,205.371,1.03895e-06,141.723,-117.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.863,473.291,155.0,230.0,17.0,1.0,103.393,9.79322e-07,62.6459,-117.354,128.011,9.79615e-07,62.6957,-117.358,144.028,9.89685e-07,62.7559,-134.66,148.538,1.00593e-06,62.7559,-144.384,149.105,9.89684e-07,62.7559,-134.658,149.795,1.07121e-06,55.0382,-42.5881,153.752,1.00593e-06,62.7559,-144.382,157.724,1.06117e-06,69.2957,-163.735,198.576,1.04695e-06,50.5175,-103.227,198.892,2.33881e-06,-88.2422,-52.0744,199.517,1.13843e-06,37.258,-163.735,201.019,1.48721e-06,-118.97,-117.718,201.04,2.33881e-06,-88.2413,-52.078,201.51,2.33856e-06,-88.3099,-51.8109,201.91,2.33824e-06,-88.3898,-51.5075,203.776,1.86781e-06,8.61326,-36.0085,213.766,1.48723e-06,-118.444,-117.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.863,473.291,160.0,230.0,25.0,1.0,103.212,9.59166e-07,63.5826,-116.417,118.013,9.5922e-07,66.0165,-116.587,124.75,9.62627e-07,63.5547,-116.417,125.657,9.80393e-07,47.7166,-106.392,132.204,9.82669e-07,76.4071,-106.392,134.536,9.80863e-07,46.0769,-107.142,136.472,9.86026e-07,46.2333,-121.092,137.292,9.88364e-07,40.1684,-107.187,137.968,9.63246e-07,64.1027,-116.437,138.903,9.64053e-07,63.6805,-116.423,139.469,9.64054e-07,63.7068,-116.425,139.556,9.62681e-07,65.9852,-116.587,139.727,2.77994e-06,63.2319,-118.004,139.933,9.65161e-07,62.8432,-116.356,140.042,9.83404e-07,78.2021,-107.142,140.892,9.91823e-07,84.3658,-107.187,142.795,9.71663e-07,62.2064,-116.118,143.789,9.6973e-07,64.0535,-134.66,145.185,9.7341e-07,66.0381,-116.788,145.335,9.76756e-07,65.2587,-116.788,145.686,9.62643e-07,63.5329,-116.416,145.751,9.76581e-07,64.8271,-116.688,145.78,9.82429e-07,60.7949,-115.189,146.277,1.48684e-06,-121.515,-117.6,147.464,1.20632e-06,47.6065,-130.229
