tx_x,tx_y,rx_x,rx_y,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
280.863,473.291,85.0,80.0,25.0,1.0,101.072,1.49981e-06,63.5262,-116.474,101.254,1.5003e-06,64.0693,-120.647,102.959,1.52417e-06,72.2838,-107.641,111.591,1.5003e-06,64.0216,-121.092,116.378,1.50033e-06,64.2299,-119.872,116.743,1.5242e-06,71.9196,-107.187,123.509,1.50094e-06,68.1465,-117.6,123.713,1.52043e-06,70.4637,-107.142,127.179,1.51499e-06,52.5484,-110.198,127.817,1.51516e-06,55.5718,-107.142,128.668,1.52838e-06,73.6864,-121.092,129.565,1.51303e-06,57.0835,-107.142,129.852,1.51312e-06,47.7682,-112.648,133.778,1.51537e-06,55.9208,-107.187,134.56,1.51695e-06,47.8006,-111.545,139.384,1.51494e-06,52.7931,-110.075,142.444,1.55287e-06,-9.69584,-113.673,143.534,1.52828e-06,77.0263,-110.075,144.08,1.54621e-06,30.5344,-117.6,144.585,1.51601e-06,42.4223,-113.016,144.886,1.51947e-06,51.1448,-119.872,145.371,1.59083e-06,58.8444,-42.5881,145.57,1.7448e-06,52.1788,-130.701,146.745,1.61433e-06,141.743,-113.673,147.054,1.52663e-06,63.4723,-115.971
280.863,473.291,90.0,80.0,25.0,1.0,101.031,1.49263e-06,64.1128,-115.887,101.779,1.50524e-06,54.0204,-110.175,104.108,1.50524e-06,53.9794,-110.198,107.371,1.49326e-06,64.674,-121.092,119.561,1.51513e-06,71.4923,-107.142,121.423,1.49334e-06,64.9427,-119.872,126.906,1.50243e-06,50.2889,-112.648,127.043,1.4953e-06,71.2952,-117.6,128.699,1.50606e-06,56.4809,-107.142,130.048,1.50429e-06,58.0107,-107.142,134.949,1.72861e-06,92.4986,-150.151,136.221,1.50635e-06,56.9044,-107.187,138.569,1.50525e-06,54.1909,-110.075,139.277,1.82301e-06,-92.4895,-114.935,140.459,1.5043e-06,45.6368,-113.016,141.644,1.53425e-06,90.2012,-112.648,141.807,1.53685e-06,-12.4993,-113.673,143.074,1.53227e-06,32.0528,-117.6,143.67,1.50931e-06,51.7557,-119.872,144.261,1.52486e-06,78.6772,-110.075,145.288,1.58245e-06,59.4171,-42.5881,146.546,1.73482e-06,52.6542,-130.495,146.998,1.51934e-06,64.0412,-115.224,147.692,1.62754e-06,145.691,-113.673,147.913,1.71384e-06,64.2363,-121.092
280.863,473.291,95.0,80.0,25.0,1.0,100.988,1.48541e-06,64.7053,-115.295,101.677,1.49547e-06,54.2272,-110.882,110.598,1.4862e-06,65.3335,-121.092,121.858,1.49214e-06,53.0083,-112.648,123.415,1.4979e-06,53.1367,-121.092,125.376,1.48636e-06,65.6639,-119.872,129.363,1.49699e-06,57.4101,-107.142,129.691,1.49034e-06,74.5655,-117.6,130.372,1.4956e-06,58.957,-107.142,131.382,1.49565e-06,55.4644,-110.198,134.635,1.49309e-06,49.2469,-113.016,137.656,1.4957e-06,55.6396,-110.075,138.853,1.4974e-06,57.9106,-107.187,141.126,1.5209e-06,-17.5126,-113.673,141.722,1.82439e-06,-97.8699,-114.935,141.967,1.51839e-06,33.7124,-117.6,143.278,1.53458e-06,93.2482,-112.648,144.977,1.52172e-06,80.3442,-110.075,145.205,1.57404e-06,59.9966,-42.5881,147.999,1.49243e-06,75.072,-117.6,148.563,1.70663e-06,64.7972,-121.092,148.612,1.64117e-06,148.977,-113.673,151.552,1.53431e-06,89.1806,-111.452,152.126,1.4953e-06,50.023,-113.016,152.537,1.71669e-06,54.3784,-121.092
280.863,473.291,100.0,80.0,25.0,1.0,100.949,1.47859e-06,65.3037,-114.696,108.009,1.48273e-06,55.9369,-112.648,113.381,1.47955e-06,66.0001,-121.092,120.498,1.4844e-06,55.0745,-121.092,124.498,1.48295e-06,53.2962,-113.016,128.667,1.47981e-06,66.3934,-119.872,129.854,1.48839e-06,58.3581,-107.142,130.55,1.48738e-06,59.9226,-107.142,131.858,1.48654e-06,77.9421,-117.6,136.621,1.48674e-06,57.1402,-110.075,137.42,1.48691e-06,44.7104,-113.541,137.595,1.48695e-06,48.9276,-113.404,137.777,1.4851e-06,54.4757,-119.872,139.858,1.49131e-06,55.114,-112.744,140.242,1.50589e-06,-28.6891,-113.673,141.993,1.48893e-06,58.9393,-107.187,142.066,1.48515e-06,54.042,-113.016,144.259,1.48666e-06,57.0044,-110.198,144.858,1.536e-06,96.276,-112.648,145.118,1.56601e-06,60.583,-42.5881,146.696,1.54944e-06,78.3827,-137.853,148.935,1.82745e-06,-103.112,-114.935,149.095,1.48808e-06,45.4664,-113.421,149.132,1.69978e-06,65.3632,-121.092,150.093,1.48862e-06,78.4407,-117.6
280.863,473.291,110.0,80.0,25.0,1.0,100.87,1.46529e-06,66.5177,-113.482,111.82,1.49644e-06,-123.136,-113.589,117.438,1.46664e-06,67.3541,-121.092,127.974,1.49775e-06,-123.941,-121.092,130.424,1.49657e-06,-130.572,-113.673,133.831,1.46714e-06,67.8769,-119.872,134.197,1.46796e-06,67.5056,-113.519,134.849,1.468e-06,69.7702,-113.601,135.403,1.48167e-06,84.9339,-117.6,137.255,1.46896e-06,67.1096,-121.092,138.484,1.58964e-06,63.4579,-113.673,142.101,1.47343e-06,66.8508,-113.517,144.149,1.49822e-06,-124.438,-119.872,147.09,1.51572e-06,85.4405,-110.075,147.904,1.54125e-06,102.214,-112.648,150.089,1.68642e-06,66.5109,-121.092,151.582,1.4732e-06,68.25,-113.642,151.826,1.50657e-06,-121.766,-113.354,151.87,1.621e-06,-119.777,-113.673,152.181,1.51685e-06,86.0666,-110.198,152.987,1.53682e-06,96.5157,-111.452,153.373,1.48397e-06,85.1599,-117.6,155.268,1.59177e-06,63.281,-113.673,157.311,1.90674e-06,73.229,174.868,159.464,1.96129e-06,82.3161,174.868
280.863,473.291,85.0,85.0,25.0,1.0,100.987,1.48521e-06,63.2326,-116.767,101.146,1.48564e-06,63.7815,-120.358,102.827,1.50862e-06,72.0896,-107.838,113.555,1.48565e-06,63.8835,-119.872,113.938,1.48565e-06,63.7018,-121.092,117.769,1.48738e-06,62.2729,-116.75,118.237,1.50869e-06,71.6055,-107.142,121.16,1.48586e-06,66.8395,-117.6,128.988,1.49937e-06,56.4798,-107.142,130.575,1.48782e-06,62.9213,-119.872,130.669,1.48782e-06,62.7396,-121.092,131.5,1.50124e-06,45.4704,-112.648,131.921,1.50189e-06,55.2517,-107.187,136.235,1.51089e-06,70.549,-107.187,137.378,1.50502e-06,45.9387,-111.545,137.944,1.50212e-06,51.4456,-110.198,138.481,1.48806e-06,65.922,-117.6,139.742,1.50202e-06,51.7255,-110.075,142.381,1.51382e-06,62.8774,-116.507,142.833,3.32199e-06,63.1318,-118.098,143.176,1.51238e-06,76.6376,-110.075,143.34,1.52704e-06,62.7722,-116.236,144.586,1.55731e-06,-21.8073,-113.673,145.2,1.53821e-06,28.0094,-117.6,145.301,1.57685e-06,58.4968,-42.5881
280.863,473.291,90.0,85.0,25.0,1.0,100.944,1.47787e-06,63.8237,-116.176,101.151,1.47844e-06,64.3758,-120.947,108.995,1.47844e-06,64.3599,-121.092,109.568,1.50361e-06,72.6817,-107.187,119.052,1.47849e-06,64.6032,-119.872,120.553,1.47993e-06,63.0828,-116.165,121.093,1.49957e-06,71.1387,-107.142,122.676,1.49204e-06,52.8919,-110.198,124.74,1.49491e-06,52.1219,-121.092,125.573,1.47981e-06,70.1434,-117.6,128.586,1.4805e-06,63.6201,-121.092,129.07,1.50809e-06,74.1702,-121.092,129.192,1.48999e-06,48.0116,-112.648,129.603,1.4904e-06,57.4159,-107.142,134.415,1.49264e-06,56.2446,-107.187,135.088,1.71215e-06,92.5185,-150.2,136.924,1.73439e-06,73.6642,-130.229,138.824,1.48056e-06,63.8643,-119.872,138.866,1.83946e-06,-92.282,-114.935,138.961,1.492e-06,53.1381,-110.075,140.525,1.49403e-06,52.1998,-110.198,141.365,1.51783e-06,90.2125,-112.648,142.92,1.49689e-06,51.4157,-121.092,143.93,1.50877e-06,78.3329,-110.075,144.148,1.54237e-06,-27.4354,-113.673
280.863,473.291,95.0,85.0,25.0,1.0,100.901,1.47059e-06,64.421,-115.579,109.025,1.4713e-06,65.0254,-121.092,118.097,1.49875e-06,73.8269,-107.187,118.342,1.48221e-06,54.3956,-110.198,120.412,1.47288e-06,64.99,-115.588,123.53,1.47143e-06,65.3316,-119.872,125.795,1.47921e-06,50.7731,-112.648,128.395,1.47359e-06,65.5925,-121.092,128.642,1.47456e-06,73.5906,-117.6,128.79,1.4832e-06,56.8001,-107.142,130.034,1.48157e-06,58.3719,-107.142,136.96,1.48353e-06,57.2611,-107.187,137.907,1.48452e-06,54.9442,-110.198,138.089,1.48222e-06,54.6049,-110.075,138.207,1.50099e-06,73.1104,-107.187,139.736,1.48096e-06,45.7216,-113.016,139.739,1.84072e-06,-97.2027,-114.935,142.865,1.47371e-06,65.8973,-119.872,143.088,1.51818e-06,93.4304,-112.648,143.208,1.50956e-06,31.0321,-117.6,143.461,1.52832e-06,-36.462,-113.673,144.67,1.50554e-06,80.0502,-110.075,145.135,1.55982e-06,59.6566,-42.5881,146.116,1.48154e-06,51.2942,-112.648,146.812,1.71161e-06,52.7746,-130.503
280.863,473.291,100.0,85.0,25.0,1.0,100.861,1.46371e-06,65.0243,-114.976,101.529,1.47269e-06,54.3792,-111.033,112.07,1.46459e-06,65.6982,-121.092,119.217,1.46931e-06,53.7702,-112.648,120.549,1.466e-06,65.596,-114.985,121.76,1.47501e-06,54.949,-111.023,127.163,1.4648e-06,66.0686,-119.872,130.306,1.47322e-06,59.348,-107.142,131.065,1.47052e-06,77.1643,-117.6,131.604,1.46687e-06,66.2678,-121.092,132.864,1.47008e-06,49.8504,-113.016,135.741,1.47297e-06,55.958,-110.198,137.105,1.47303e-06,56.1271,-110.075,139.74,1.47163e-06,54.2971,-112.648,139.805,1.47492e-06,58.3013,-107.187,142.054,1.49578e-06,32.7768,-117.6,142.098,1.51659e-06,-52.0344,-113.673,144.752,1.51969e-06,96.6259,-112.648,145.048,1.55171e-06,60.247,-42.5881,145.401,1.50304e-06,81.7857,-110.075,146.666,1.46708e-06,66.6367,-119.872,147.69,1.84353e-06,-102.017,-114.935,148.738,1.68482e-06,65.0998,-121.092,149.491,1.70406e-06,52.3363,-127.596,149.732,1.47276e-06,77.6661,-117.6
280.863,473.291,105.0,85.0,25.0,1.0,100.821,1.45698e-06,65.6335,-114.367,101.631,1.46009e-06,56.1711,-112.817,114.601,1.45804e-06,66.3782,-121.092,115.488,1.46012e-06,57.016,-112.648,118.822,1.46016e-06,54.5494,-113.016,122.78,1.45935e-06,66.4401,-114.379,124.555,1.4625e-06,56.9306,-112.806,129.846,1.46596e-06,58.736,-107.142,130.185,1.45836e-06,66.8141,-119.872,130.429,1.4651e-06,60.3443,-107.142,133.113,1.46749e-06,80.8424,-117.6,135.665,1.46345e-06,49.1035,-113.416,135.785,1.46338e-06,45.2519,-113.522,135.978,1.46421e-06,57.7056,-110.075,136.334,1.4604e-06,67.1853,-121.092,139.455,1.46717e-06,51.5063,-113.431,141.849,1.50962e-06,-78.2863,-113.673,142.151,1.46815e-06,56.7574,-112.758,142.413,1.46257e-06,55.2083,-113.016,142.911,1.46411e-06,56.0103,-121.092,143.39,1.46656e-06,59.3654,-107.187,144.96,1.54375e-06,60.8445,-42.5881,146.127,1.50103e-06,83.536,-110.075,146.256,1.46453e-06,45.5815,-113.422,146.372,1.52209e-06,99.7809,-112.648
280.863,473.291,110.0,85.0,25.0,1.0,100.781,1.45037e-06,66.2487,-113.751,112.496,1.45764e-06,65.8237,-113.73,116.609,1.45164e-06,67.0654,-121.092,118.373,1.45136e-06,59.8679,-113.016,128.377,1.4589e-06,66.64,-121.092,130.409,1.4572e-06,61.3606,-107.142,130.47,1.4579e-06,60.7876,-113.49,132.763,1.45207e-06,67.568,-119.872,134.923,1.46545e-06,84.5982,-117.6,134.986,1.51089e-06,-110.084,-113.673,135.107,1.4517e-06,60.519,-112.648,138.662,1.4585e-06,65.0557,-113.632,138.818,1.45821e-06,66.5385,-113.778,139.295,1.45966e-06,64.8591,-113.562,141.931,1.46438e-06,60.9739,-107.142,144.555,1.45934e-06,67.1432,-119.872,144.87,1.53589e-06,61.449,-42.5881,145.07,1.4579e-06,67.4377,-113.838,146.85,1.49947e-06,85.2995,-110.075,147.956,1.52532e-06,102.878,-112.648,149.756,1.67141e-06,66.2567,-121.092,149.954,2.60846e-06,60.9315,-111.545,152.023,1.50058e-06,85.9418,-110.198,152.871,1.52061e-06,96.8039,-111.452,153.162,1.85211e-06,-123.099,-114.935
280.863,473.291,90.0,90.0,25.0,1.0,100.858,1.46322e-06,63.5286,-116.471,101.041,1.46371e-06,64.0859,-120.664,111.247,1.46372e-06,64.0386,-121.092,116.365,1.46374e-06,64.255,-119.872,120.91,1.46551e-06,62.7797,-116.459,123.742,1.46449e-06,68.8473,-117.6,124.907,1.7186e-06,73.4159,-130.831,127.083,1.47891e-06,55.2236,-107.142,129.063,1.47667e-06,56.8011,-107.142,131.018,1.47806e-06,45.5137,-112.648,131.267,1.46601e-06,63.2908,-121.092,132.542,1.47909e-06,55.5612,-107.187,135.036,1.47909e-06,51.7469,-110.198,135.249,1.69574e-06,92.5418,-150.253,136.614,1.46604e-06,63.5084,-119.872,136.901,1.48184e-06,46.0076,-111.545,139.341,1.47901e-06,52.0311,-110.075,140.216,1.49248e-06,64.5712,-117.244,140.804,1.85594e-06,-92.1067,-114.935,141.072,1.50147e-06,90.2252,-112.648,143.231,1.49819e-06,64.2376,-117.123,143.584,1.49276e-06,77.9696,-110.075,144.359,1.46681e-06,68.1533,-117.6,145.148,1.55427e-06,58.7222,-42.5881,145.283,1.55135e-06,-39.2347,-113.673
280.863,473.291,95.0,90.0,25.0,1.0,100.814,1.45591e-06,64.1306,-115.869,107.337,1.45655e-06,64.7101,-121.092,115.563,1.48309e-06,73.4852,-107.187,117.368,1.46904e-06,53.268,-110.198,121.087,1.45828e-06,63.3783,-115.857,121.477,1.45664e-06,64.9907,-119.872,127.274,1.71389e-06,73.9823,-131.153,127.413,1.45898e-06,72.4883,-117.6,127.752,1.45892e-06,63.9591,-121.092,128.446,1.4668e-06,48.3018,-112.648,129.47,1.48783e-06,74.6722,-121.092,129.622,1.46774e-06,57.7668,-107.142,135.095,1.46987e-06,56.5879,-107.187,135.797,1.47134e-06,52.5674,-110.198,136.146,1.48547e-06,72.7606,-107.187,138.508,1.46902e-06,53.5149,-110.075,138.628,1.85712e-06,-96.6395,-114.935,141.926,1.45901e-06,64.2409,-119.872,142.895,1.5019e-06,93.6343,-112.648,144.143,1.46969e-06,41.6879,-113.016,144.35,1.48948e-06,79.7389,-110.075,144.362,1.53949e-06,-49.2932,-113.673,144.473,1.50149e-06,28.1917,-117.6,145.064,1.54574e-06,59.3094,-42.5881,146.197,1.6986e-06,52.408,-130.745
280.863,473.291,100.0,90.0,25.0,1.0,100.772,1.4489e-06,64.7388,-115.261,110.645,1.4497e-06,65.3892,-121.092,124.169,1.4595e-06,54.8518,-110.198,124.429,1.45631e-06,51.3544,-112.648,125.49,1.44987e-06,65.7353,-119.872,128.868,1.46067e-06,57.1369,-107.142,130.0,1.45919e-06,58.7534,-107.142,130.166,1.45461e-06,76.2813,-117.6,137.572,1.45954e-06,55.0577,-110.075,137.782,1.46105e-06,57.6394,-107.187,138.898,1.45794e-06,45.8325,-113.016,142.829,1.46328e-06,52.0236,-119.872,143.346,1.4599e-06,58.8852,-106.392,143.394,1.48725e-06,29.8422,-117.6,143.572,1.4588e-06,52.2754,-112.648,143.626,1.53042e-06,-63.615,-113.673,144.653,1.50343e-06,97.0168,-112.648,144.977,1.5375e-06,59.9039,-42.5881,146.311,1.51714e-06,78.1243,-137.546,147.509,1.85969e-06,-101.089,-114.935,148.318,1.66992e-06,64.8311,-121.092,150.584,1.89383e-06,-152.939,-114.935,151.242,1.50173e-06,91.7891,-111.452,151.543,1.65095e-06,35.8975,-168.41,152.396,1.68043e-06,54.1533,-121.092
280.863,473.291,105.0,90.0,25.0,1.0,100.731,1.44211e-06,65.3532,-114.647,113.448,1.44309e-06,66.0757,-121.092,115.136,1.44659e-06,54.6909,-112.648,128.813,1.44335e-06,66.4887,-119.872,130.216,1.45094e-06,59.7611,-107.142,130.502,1.44716e-06,50.6531,-113.016,132.431,1.45137e-06,80.2008,-117.6,136.504,1.45047e-06,56.6608,-110.075,138.298,1.44905e-06,54.1893,-119.872,139.975,1.45039e-06,56.4997,-110.198,140.916,1.45253e-06,58.716,-107.187,141.573,1.45461e-06,50.4717,-113.016,141.73,1.45453e-06,49.2802,-113.289,142.19,1.47332e-06,31.6732,-117.6,143.595,1.52567e-06,-82.491,-113.673,144.259,1.44921e-06,55.3731,-112.648,144.407,1.44921e-06,55.3467,-112.648,144.888,1.52946e-06,60.5057,-42.5881,145.856,1.48478e-06,83.3306,-110.075,146.363,1.50597e-06,100.351,-112.648,147.151,1.45167e-06,59.8487,-106.392,148.774,1.68105e-06,52.4396,-127.486,148.896,1.6631e-06,65.4115,-121.092,150.853,1.86353e-06,-105.408,-114.935,150.952,1.4537e-06,80.8112,-117.6
280.863,473.291,110.0,90.0,25.0,1.0,100.691,1.43549e-06,65.9737,-114.026,101.468,1.43754e-06,56.3559,-113.004,108.713,1.43754e-06,56.2427,-113.016,112.563,1.44282e-06,65.5451,-114.004,115.693,1.43666e-06,66.7696,-121.092,118.882,1.43908e-06,55.3708,-121.092,122.523,1.43769e-06,58.327,-112.648,127.623,1.44399e-06,66.3406,-121.092,130.28,1.44295e-06,60.7899,-107.142,131.249,1.44283e-06,65.9323,-114.024,131.607,1.43705e-06,67.2509,-119.872,132.824,1.43996e-06,49.5197,-113.429,133.35,1.43989e-06,46.5629,-113.501,134.399,1.44924e-06,84.215,-117.6,134.867,1.44494e-06,58.0455,-112.648,137.331,1.44421e-06,54.4655,-113.407,138.364,1.44375e-06,70.4148,-114.142,138.654,1.44351e-06,64.8086,-113.919,139.425,1.52656e-06,-103.086,-113.673,140.837,1.45969e-06,33.7179,-117.6,141.418,1.44303e-06,68.4928,-114.124,141.945,1.45019e-06,60.4018,-107.142,142.832,1.44098e-06,45.8505,-113.422,143.442,1.44515e-06,58.6717,-112.828,144.585,1.44339e-06,70.1332,-114.152
280.863,473.291,85.0,95.0,25.0,1.0,100.816,1.45626e-06,62.6268,-117.373,106.628,1.45655e-06,63.1642,-119.872,112.008,1.45631e-06,63.7303,-117.6,119.006,1.45659e-06,63.0398,-121.092,124.242,1.47533e-06,53.6316,-107.142,126.067,1.47454e-06,69.3153,-107.142,127.43,1.47245e-06,55.2121,-107.142,127.596,1.47539e-06,53.8423,-107.187,134.167,1.4791e-06,40.2457,-112.648,134.265,1.49254e-06,45.5971,-111.077,137.531,1.46348e-06,61.9381,-117.326,137.895,1.48217e-06,67.6691,-107.873,139.707,1.46353e-06,62.6814,-117.377,140.43,1.47689e-06,49.4285,-110.075,142.08,1.4842e-06,62.2878,-117.133,142.143,1.48247e-06,41.8034,-111.545,142.751,3.29242e-06,62.8692,-118.362,144.261,1.47679e-06,68.0217,-107.142,145.158,1.54915e-06,57.7803,-42.5881,146.588,1.57455e-06,-40.6507,-113.673,147.491,1.5243e-06,22.6011,-117.6,147.53,1.85418e-06,-98.0162,-114.935,148.671,1.87262e-06,-87.7334,-114.935,148.911,1.49155e-06,43.3102,-111.218,149.174,1.70871e-06,70.8858,-131.293
280.863,473.291,90.0,95.0,25.0,1.0,100.771,1.44868e-06,63.2272,-116.773,100.93,1.4491e-06,63.7906,-120.367,102.662,1.47248e-06,72.3101,-107.614,113.44,1.44911e-06,63.8979,-119.872,113.671,1.44912e-06,63.7096,-121.092,116.163,1.47252e-06,71.9439,-107.187,121.326,1.4494e-06,67.3796,-117.6,124.816,1.70291e-06,73.2524,-130.668,125.985,1.4656e-06,54.5638,-107.142,127.855,1.87393e-06,-145.421,-114.935,128.407,1.4631e-06,56.1655,-107.142,130.529,1.46573e-06,54.8532,-107.187,131.645,1.45152e-06,63.1071,-119.872,132.562,1.46673e-06,42.7727,-112.648,135.436,1.67939e-06,92.5652,-150.311,136.654,1.46369e-06,56.4117,-106.392,139.584,1.47035e-06,43.8623,-111.545,139.711,1.46628e-06,50.8665,-110.075,140.058,1.87247e-06,-91.9565,-114.935,140.764,1.48518e-06,90.2395,-112.648,141.371,1.70292e-06,73.1999,-131.153,141.38,1.45776e-06,66.9326,-117.198,142.057,1.47653e-06,62.8681,-116.525,142.261,1.45732e-06,64.4357,-116.902,142.726,3.28481e-06,63.1283,-118.101
280.863,473.291,95.0,95.0,25.0,1.0,100.727,1.44133e-06,63.8341,-116.166,100.935,1.4419e-06,64.4008,-120.972,108.583,1.4419e-06,64.3872,-121.092,112.465,1.46754e-06,73.1302,-107.187,119.064,1.44196e-06,64.6409,-119.872,119.178,1.46335e-06,71.4876,-107.142,121.158,1.44372e-06,63.0605,-116.153,125.931,1.44355e-06,71.2331,-117.6,127.269,1.45618e-06,55.5175,-107.142,128.989,1.4443e-06,63.6146,-121.092,129.121,1.45406e-06,57.1406,-107.142,129.162,1.47217e-06,74.4813,-121.092,130.492,1.45495e-06,45.5659,-112.648,131.676,1.45614e-06,52.0776,-110.198,133.192,1.45638e-06,55.8898,-107.187,133.309,1.46994e-06,72.3777,-107.187,135.743,1.87359e-06,-96.1579,-114.935,136.384,1.45873e-06,46.0875,-111.545,138.866,1.4547e-06,57.3457,-106.392,138.915,1.45608e-06,52.3657,-110.075,139.682,1.44435e-06,63.8694,-119.872,141.809,1.88767e-06,-147.658,-114.935,142.699,1.48568e-06,93.8638,-112.648,144.016,1.4735e-06,79.4026,-110.075,144.991,1.53178e-06,58.9551,-42.5881
280.863,473.291,100.0,95.0,25.0,1.0,100.683,1.43417e-06,64.4473,-115.553,101.45,1.44625e-06,53.5909,-110.243,103.717,1.44625e-06,53.6814,-110.198,109.033,1.43489e-06,65.0726,-121.092,123.622,1.43502e-06,65.3932,-119.872,124.113,1.449e-06,52.3848,-121.092,127.145,1.44878e-06,53.3234,-110.247,127.174,1.43673e-06,64.3326,-115.551,127.585,1.4438e-06,48.6539,-112.648,128.225,1.44701e-06,56.4936,-107.142,129.128,1.43879e-06,75.2708,-117.6,129.422,1.44878e-06,53.4227,-110.198,129.623,1.44528e-06,58.1377,-107.142,135.52,1.43745e-06,64.9673,-121.092,135.834,1.44731e-06,56.9525,-107.187,138.023,1.44624e-06,53.9279,-110.075,141.387,1.44596e-06,58.2997,-106.392,143.727,1.45045e-06,51.5177,-119.872,143.974,1.44669e-06,41.138,-113.016,144.562,1.48722e-06,97.4564,-112.648,144.764,1.47949e-06,26.7476,-117.6,144.798,1.4707e-06,81.2522,-110.075,144.905,1.52337e-06,59.5536,-42.5881,145.115,1.54542e-06,-70.0176,-113.673,145.752,1.87592e-06,-100.294,-114.935
280.863,473.291,105.0,95.0,25.0,1.0,100.642,1.42734e-06,65.0668,-114.933,112.143,1.42823e-06,65.7657,-121.092,122.659,1.43352e-06,52.0652,-112.648,127.299,1.42845e-06,66.1546,-119.872,127.363,1.42973e-06,64.9607,-114.932,129.726,1.43691e-06,55.354,-110.198,129.944,1.43692e-06,59.1568,-107.142,131.664,1.43535e-06,79.4636,-117.6,137.011,1.43696e-06,55.5547,-110.075,137.9,1.435e-06,45.9836,-113.016,138.713,1.43867e-06,58.0414,-107.187,138.851,1.43062e-06,65.6701,-121.092,143.645,1.46516e-06,28.4332,-117.6,144.358,1.43593e-06,52.748,-112.648,144.559,1.43764e-06,59.2737,-106.392,144.722,1.5419e-06,-84.4813,-113.673,144.815,1.51528e-06,60.1596,-42.5881,145.574,1.4686e-06,83.1118,-110.075,146.372,1.48995e-06,100.993,-112.648,148.488,1.64822e-06,65.1419,-121.092,149.496,1.87951e-06,-104.323,-114.935,151.602,1.48644e-06,94.6824,-111.452,152.087,1.4695e-06,83.7354,-110.198,153.824,1.64345e-06,40.2065,179.9,153.872,1.66752e-06,59.1568,-131.293
280.863,473.291,90.0,100.0,25.0,1.0,100.684,1.43424e-06,62.9194,-117.081,110.029,1.4346e-06,63.5314,-119.872,116.144,1.43462e-06,63.3728,-121.092,117.799,1.43454e-06,65.7062,-117.6,117.809,1.45712e-06,71.6081,-107.142,121.641,1.4419e-06,63.872,-119.872,123.533,1.44157e-06,63.7774,-117.12,123.808,1.44156e-06,63.226,-117.097,124.603,1.45246e-06,53.8814,-107.142,127.602,1.4497e-06,55.5081,-107.142,128.087,1.44193e-06,63.7159,-121.092,128.274,1.45254e-06,54.1194,-107.187,129.295,1.44183e-06,65.9485,-117.6,133.915,1.45606e-06,39.7658,-112.648,134.555,1.46895e-06,45.6101,-111.082,135.068,1.45025e-06,55.7879,-106.392,135.641,1.66311e-06,92.5889,-150.373,138.114,1.44299e-06,57.5451,-116.966,138.536,1.4451e-06,65.7071,-117.113,139.161,1.44205e-06,58.9353,-116.952,140.072,1.45383e-06,49.6406,-110.075,140.439,1.46896e-06,90.2557,-112.648,140.822,1.44245e-06,65.0526,-117.283,141.27,1.88904e-06,-91.8264,-114.935,141.669,1.44252e-06,66.3508,-117.397
280.863,473.291,95.0,100.0,25.0,1.0,100.639,1.42681e-06,63.5311,-116.469,100.823,1.42731e-06,64.1033,-120.681,110.891,1.42731e-06,64.0566,-121.092,116.351,1.42734e-06,64.2819,-119.872,120.789,1.44799e-06,71.1109,-107.142,124.071,1.42828e-06,69.7919,-117.6,127.227,1.44826e-06,70.683,-106.392,127.392,1.42924e-06,63.4023,-116.467,128.509,1.4405e-06,56.4926,-107.142,131.178,1.44302e-06,55.1657,-107.187,132.19,1.44369e-06,42.5349,-112.648,134.405,1.89008e-06,-95.7416,-114.935,135.187,1.89695e-06,-144.443,-114.935,137.232,1.44111e-06,56.7306,-106.392,137.626,1.42974e-06,63.9357,-121.092,139.286,1.4473e-06,43.7684,-111.545,139.31,1.44335e-06,51.1534,-110.075,139.886,1.45519e-06,64.6025,-117.215,142.256,1.44348e-06,50.8202,-110.198,142.501,1.46948e-06,94.1243,-112.648,143.114,1.42976e-06,64.1645,-119.872,143.666,1.45757e-06,79.0523,-110.075,144.917,1.51789e-06,58.5933,-42.5881,145.479,1.89137e-06,-95.406,-114.935,146.119,1.56704e-06,-63.5391,-113.673
